2020-01-01 00:04:50.582960	5.796972395369546
2020-01-01 00:06:27.443946	5.778272484416741
2020-01-01 00:08:04.304933	5.759572573463936
2020-01-01 00:09:41.165919	5.740872662511131
2020-01-01 00:11:18.026906	5.722172751558326
2020-01-01 00:12:54.887892	5.684772929652716
2020-01-01 00:14:31.748879	5.684772929652716
2020-01-01 00:16:08.609865	5.666073018699911
2020-01-01 00:17:45.470852	5.647373107747106
2020-01-01 00:19:22.331839	5.647373107747106
2020-01-01 00:20:59.192825	5.628673196794301
2020-01-01 00:22:36.053812	5.628673196794301
2020-01-01 00:24:12.914798	5.628673196794301
2020-01-01 00:25:49.775785	5.647373107747106
2020-01-01 00:27:26.636771	5.647373107747106
2020-01-01 00:29:03.497758	5.647373107747106
2020-01-01 00:30:40.358744	5.684772929652716
2020-01-01 00:32:17.219731	5.703472840605521
2020-01-01 00:33:54.080717	5.722172751558326
2020-01-01 00:35:30.941704	5.740872662511131
2020-01-01 00:37:07.802691	5.759572573463936
2020-01-01 00:38:44.663677	5.796972395369546
2020-01-01 00:40:21.524664	5.834372217275156
2020-01-01 00:41:58.385650	5.853072128227961
2020-01-01 00:43:35.246637	5.890471950133571
2020-01-01 00:45:12.107623	5.909171861086376
2020-01-01 00:46:48.968610	5.909171861086376
2020-01-01 00:48:25.829596	5.909171861086376
2020-01-01 00:50:02.690583	5.890471950133571
2020-01-01 00:51:39.551570	5.871772039180766
2020-01-01 00:53:16.412556	5.853072128227961
2020-01-01 00:54:53.273543	5.815672306322351
2020-01-01 00:56:30.134529	5.759572573463936
2020-01-01 00:58:06.995516	5.722172751558326
2020-01-01 00:59:43.856502	5.666073018699911
2020-01-01 01:01:20.717489	5.628673196794301
2020-01-01 01:02:57.578475	5.572573463935886
2020-01-01 01:04:34.439462	5.535173642030276
2020-01-01 01:06:11.300448	5.497773820124666
2020-01-01 01:07:48.161435	5.441674087266251
2020-01-01 01:09:25.022422	5.404274265360641
2020-01-01 01:11:01.883408	5.366874443455031
2020-01-01 01:12:38.744395	5.3107747105966165
2020-01-01 01:14:15.605381	5.273374888691007
2020-01-01 01:15:52.466368	5.273374888691007
2020-01-01 01:17:29.327354	5.235975066785397
2020-01-01 01:19:06.188341	5.198575244879787
2020-01-01 01:20:43.049327	5.179875333926981
2020-01-01 01:22:19.910314	5.161175422974177
2020-01-01 01:23:56.771300	5.142475512021371
2020-01-01 01:25:33.632287	5.123775601068567
2020-01-01 01:27:10.493274	5.105075690115761
2020-01-01 01:28:47.354260	5.086375779162957
2020-01-01 01:30:24.215247	5.086375779162957
2020-01-01 01:32:01.076233	5.086375779162957
2020-01-01 01:33:37.937220	5.067675868210151
2020-01-01 01:35:14.798206	5.086375779162957
2020-01-01 01:36:51.659193	5.086375779162957
2020-01-01 01:38:28.520179	5.086375779162957
2020-01-01 01:40:05.381166	5.105075690115761
2020-01-01 01:41:42.242152	5.123775601068567
2020-01-01 01:43:19.103139	5.123775601068567
2020-01-01 01:44:55.964126	5.142475512021371
2020-01-01 01:46:32.825112	5.161175422974177
2020-01-01 01:48:09.686099	5.161175422974177
2020-01-01 01:49:46.547085	5.161175422974177
2020-01-01 01:51:23.408072	5.179875333926981
2020-01-01 01:53:00.269058	5.179875333926981
2020-01-01 01:54:37.130045	5.198575244879787
2020-01-01 01:56:13.991031	5.198575244879787
2020-01-01 01:57:50.852018	5.198575244879787
2020-01-01 01:59:27.713004	5.198575244879787
2020-01-01 02:01:04.573991	5.198575244879787
2020-01-01 02:02:41.434978	5.198575244879787
2020-01-01 02:04:18.295964	5.179875333926981
2020-01-01 02:05:55.156951	5.161175422974177
2020-01-01 02:07:32.017937	5.142475512021371
2020-01-01 02:09:08.878924	5.123775601068567
2020-01-01 02:10:45.739910	5.086375779162957
2020-01-01 02:12:22.600897	5.048975957257347
2020-01-01 02:13:59.461883	5.030276046304541
2020-01-01 02:15:36.322870	5.011576135351737
2020-01-01 02:17:13.183857	4.974176313446127
2020-01-01 02:18:50.044843	4.955476402493321
2020-01-01 02:20:26.905830	4.936776491540517
2020-01-01 02:22:03.766816	4.899376669634907
2020-01-01 02:23:40.627803	4.899376669634907
2020-01-01 02:25:17.488789	4.861976847729297
2020-01-01 02:26:54.349776	4.861976847729297
2020-01-01 02:28:31.210762	4.824577025823687
2020-01-01 02:30:08.071749	4.824577025823687
2020-01-01 02:31:44.932735	4.805877114870881
2020-01-01 02:33:21.793722	4.805877114870881
2020-01-01 02:34:58.654709	4.787177203918077
2020-01-01 02:36:35.515695	4.787177203918077
2020-01-01 02:38:12.376682	4.787177203918077
2020-01-01 02:39:49.237668	4.787177203918077
2020-01-01 02:41:26.098655	4.787177203918077
2020-01-01 02:43:02.959641	4.787177203918077
2020-01-01 02:44:39.820628	4.787177203918077
2020-01-01 02:46:16.681614	4.787177203918077
2020-01-01 02:47:53.542601	4.787177203918077
2020-01-01 02:49:30.403587	4.787177203918077
